KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T001104001,T001104002,T001104003,T001104004,T001104005,T001104006,T001104007,T001104008,T001104009,T001104010,T001104011,T001104012,T001104013
,,,,,,,総数,Ａ管理的職業従事者,Ｂ専門的・技術的職業従事者,Ｃ事務従事者,Ｄ販売従事者,Ｅサービス職業従事者,Ｆ保安職業従事者,Ｇ農林漁業従事者,Ｈ生産工程従事者,Ｉ輸送・機械運転従事者,Ｊ建設・採掘従事者,Ｋ運搬・清掃・包装等従事者,Ｌ分類不能の職業
14101077004,4,横浜市鶴見区,潮田町四丁目,0,,,341,4,40,51,40,44,3,2,38,11,56,39,13
141010810,3,横浜市鶴見区,本町通,0,,,2030,26,409,407,285,203,19,4,232,70,136,157,82
14101081001,4,横浜市鶴見区,本町通一丁目,0,,,490,8,123,122,64,36,1,3,46,15,27,33,12
14101081002,4,横浜市鶴見区,本町通二丁目,0,,,483,4,77,96,72,48,9,1,48,15,37,51,25
14101081003,4,横浜市鶴見区,本町通三丁目,0,,,502,9,100,91,78,53,6,-,59,16,31,35,24
14101081004,4,横浜市鶴見区,本町通四丁目,0,,,555,5,109,98,71,66,3,-,79,24,41,38,21
141010850,3,横浜市鶴見区,仲通,0,,,1344,29,162,207,158,173,11,1,194,58,137,152,62
14101085001,4,横浜市鶴見区,仲通一丁目,0,,,370,5,53,65,48,47,3,-,52,15,30,36,16
14101085002,4,横浜市鶴見区,仲通二丁目,0,,,453,17,58,56,48,60,4,-,68,22,46,55,19
14101085003,4,横浜市鶴見区,仲通三丁目,0,,,521,7,51,86,62,66,4,1,74,21,61,61,27
141010880,3,横浜市鶴見区,浜町,0,,,330,8,32,54,26,46,1,-,53,20,36,31,23
14101088001,4,横浜市鶴見区,浜町一丁目,0,,,251,6,25,41,16,37,1,-,45,16,31,20,13
14101088002,4,横浜市鶴見区,浜町二丁目,0,,,79,2,7,13,10,9,-,-,8,4,5,11,10
141010900,3,横浜市鶴見区,朝日町,0,,,1275,25,161,217,145,174,15,4,143,71,122,149,49
14101090001,4,横浜市鶴見区,朝日町一丁目,0,,,423,5,63,54,48,60,4,-,47,27,51,44,20
14101090002,4,横浜市鶴見区,朝日町二丁目,0,,,852,20,98,163,97,114,11,4,96,44,71,105,29
141010920,2,横浜市鶴見区,寛政町,0,,,466,7,40,84,50,42,4,-,63,31,47,67,31
141010930,2,横浜市鶴見区,弁天町,0,,,5,-,-,1,-,4,-,-,-,-,-,-,-
141010940,3,横浜市鶴見区,汐入町,0,,,1179,16,158,241,107,122,12,1,207,45,99,114,57
14101094001,4,横浜市鶴見区,汐入町一丁目,0,,,435,8,59,107,32,57,4,1,72,7,33,40,15
14101094002,4,横浜市鶴見区,汐入町二丁目,0,,,229,5,26,38,32,21,3,-,40,14,18,23,9
14101094003,4,横浜市鶴見区,汐入町三丁目,0,,,515,3,73,96,43,44,5,-,95,24,48,51,33
141010970,3,横浜市鶴見区,下野谷町,0,,,2291,36,434,491,284,236,27,3,240,69,152,202,117
14101097001,4,横浜市鶴見区,下野谷町一丁目,0,,,1189,20,255,270,133,113,12,2,115,28,69,95,77
14101097002,4,横浜市鶴見区,下野谷町二丁目,0,,,258,3,45,60,30,27,2,1,27,11,19,26,7
14101097003,4,横浜市鶴見区,下野谷町三丁目,0,,,310,4,51,42,36,40,7,-,43,12,28,32,15
14101097004,4,横浜市鶴見区,下野谷町四丁目,0,,,534,9,83,119,85,56,6,-,55,18,36,49,18
141011010,2,横浜市鶴見区,小野町,0,,,1136,20,254,241,121,111,20,-,107,34,78,108,42
141011020,3,横浜市鶴見区,末広町,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
14101102001,4,横浜市鶴見区,末広町一丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
14101102002,4,横浜市鶴見区,末広町二丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
141011040,3,横浜市鶴見区,安善町,0,,,17,-,1,1,3,1,-,-,1,-,-,7,3
14101104001,4,横浜市鶴見区,安善町一丁目,0,,,17,-,1,1,3,1,-,-,1,-,-,7,3
14101104002,4,横浜市鶴見区,安善町二丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
141011060,2,横浜市鶴見区,扇島,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
141011070,3,横浜市鶴見区,元宮,0,,,2228,17,400,475,279,226,27,3,259,114,123,183,122
14101107001,4,横浜市鶴見区,元宮一丁目,0,,,1312,14,253,277,166,131,17,1,160,51,58,108,76
14101107002,4,横浜市鶴見区,元宮二丁目,0,,,916,3,147,198,113,95,10,2,99,63,65,75,46
141011090,3,横浜市鶴見区,東寺尾,0,,,8239,177,1491,1917,1137,930,116,20,782,325,380,705,259
14101109001,4,横浜市鶴見区,東寺尾一丁目,0,,,2195,40,388,487,315,258,25,6,226,82,129,174,65
14101109002,4,横浜市鶴見区,東寺尾二丁目,0,,,939,16,151,206,143,99,14,2,105,38,40,93,32
14101109003,4,横浜市鶴見区,東寺尾三丁目,0,,,1395,23,209,298,215,168,23,6,129,71,71,140,42
14101109004,4,横浜市鶴見区,東寺尾四丁目,0,,,957,23,200,241,111,106,19,2,88,24,40,87,16
14101109005,4,横浜市鶴見区,東寺尾五丁目,0,,,1330,33,260,366,160,139,24,-,105,53,41,95,54
14101109006,4,横浜市鶴見区,東寺尾六丁目,0,,,1423,42,283,319,193,160,11,4,129,57,59,116,50
141011150,2,横浜市鶴見区,東寺尾東台,0,,,1222,18,317,293,141,128,15,-,94,37,51,72,56
141011160,2,横浜市鶴見区,東寺尾中台,0,,,2302,41,628,607,324,199,20,1,189,53,56,125,59
141011170,2,横浜市鶴見区,東寺尾北台,0,,,724,42,170,206,99,64,5,2,45,15,20,40,16
141011180,3,横浜市鶴見区,上の宮,0,,,2775,65,791,834,378,210,39,15,167,56,63,93,64
14101118001,4,横浜市鶴見区,上の宮一丁目,0,,,1635,31,455,505,208,118,27,8,108,35,40,63,37
14101118002,4,横浜市鶴見区,上の宮二丁目,0,,,1140,34,336,329,170,92,12,7,59,21,23,30,27
141011200,3,横浜市鶴見区,鶴見中央,0,,,11219,184,2894,3119,1475,956,173,16,841,214,316,615,416
14101120001,4,横浜市鶴見区,鶴見中央一丁目,0,,,1684,49,478,469,210,144,17,4,99,25,55,88,46
14101120002,4,横浜市鶴見区,鶴見中央二丁目,0,,,2763,40,722,816,325,217,88,3,194,47,72,144,95
14101120003,4,横浜市鶴見区,鶴見中央三丁目,0,,,2326,32,525,639,276,220,24,4,218,70,71,150,97
14101120004,4,横浜市鶴見区,鶴見中央四丁目,0,,,2475,34,674,673,382,184,23,2,167,38,65,119,114
14101120005,4,横浜市鶴見区,鶴見中央五丁目,0,,,1971,29,495,522,282,191,21,3,163,34,53,114,64
141011240,2,横浜市鶴見区,大黒ふ頭,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
141011250,2,横浜市鶴見区,公有水面調査区,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
14102,1,横浜市神奈川区,,0,,,113649,2265,27032,28694,16341,12023,1521,548,8246,3332,3602,6764,3281
141020010,3,横浜市神奈川区,西寺尾,0,,,5661,93,1162,1309,770,667,68,6,526,193,312,420,135
14102001001,4,横浜市神奈川区,西寺尾一丁目,0,,,1097,26,242,258,161,131,12,-,105,30,46,63,23
14102001002,4,横浜市神奈川区,西寺尾二丁目,0,,,1260,20,244,278,176,152,17,1,105,49,77,106,35
14102001003,4,横浜市神奈川区,西寺尾三丁目,0,,,1758,22,379,408,259,205,21,1,156,51,83,129,44
14102001004,4,横浜市神奈川区,西寺尾四丁目,0,,,1546,25,297,365,174,179,18,4,160,63,106,122,33
141020050,3,横浜市神奈川区,松見町,0,,,5489,92,1345,1389,735,587,100,13,435,142,170,310,171
14102005001,4,横浜市神奈川区,松見町一丁目,0,,,1393,22,303,280,190,158,19,3,145,53,51,103,66
14102005002,4,横浜市神奈川区,松見町二丁目,0,,,1434,21,339,324,183,164,46,3,128,42,61,79,44
14102005003,4,横浜市神奈川区,松見町三丁目,0,,,1348,24,376,375,177,136,16,4,84,24,30,69,33
14102005004,4,横浜市神奈川区,松見町四丁目,0,,,1314,25,327,410,185,129,19,3,78,23,28,59,28
141020090,3,横浜市神奈川区,新子安,0,,,3911,85,1059,1168,492,244,44,2,350,87,75,158,147
14102009001,4,横浜市神奈川区,新子安一丁目,0,,,2749,64,730,828,346,148,22,1,264,69,51,110,116
14102009002,4,横浜市神奈川区,新子安二丁目,0,,,1162,21,329,340,146,96,22,1,86,18,24,48,31
141020110,3,横浜市神奈川区,子安台,0,,,961,10,200,238,134,108,19,5,89,29,28,81,20
14102011001,4,横浜市神奈川区,子安台一丁目,0,,,436,5,88,108,69,39,8,3,50,16,13,28,9
14102011002,4,横浜市神奈川区,子安台二丁目,0,,,525,5,112,130,65,69,11,2,39,13,15,53,11
141020130,2,横浜市神奈川区,神之木町,0,,,1151,18,245,299,174,111,5,1,101,32,47,77,41
141020140,2,横浜市神奈川区,神之木台,0,,,1119,14,243,281,133,107,29,2,82,32,53,83,60
141020150,3,横浜市神奈川区,子安通,0,,,3967,55,959,945,554,390,51,17,377,113,82,258,166
14102015001,4,横浜市神奈川区,子安通一丁目,0,,,1044,5,229,217,135,117,23,16,97,45,27,92,41
14102015002,4,横浜市神奈川区,子安通二丁目,0,,,750,15,179,187,104,56,10,-,74,22,13,38,52
14102015003,4,横浜市神奈川区,子安通三丁目,0,,,2173,35,551,541,315,217,18,1,206,46,42,128,73
141020180,3,横浜市神奈川区,入江,0,,,2696,26,622,712,352,249,43,5,254,66,85,178,104
14102018001,4,横浜市神奈川区,入江一丁目,0,,,1525,13,355,425,185,138,19,2,160,34,41,99,54
14102018002,4,横浜市神奈川区,入江二丁目,0,,,1171,13,267,287,167,111,24,3,94,32,44,79,50
141020200,3,横浜市神奈川区,守屋町,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
14102020001,4,横浜市神奈川区,守屋町一丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
14102020002,4,横浜市神奈川区,守屋町二丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
14102020003,4,横浜市神奈川区,守屋町三丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
14102020004,4,横浜市神奈川区,守屋町四丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
141020240,2,横浜市神奈川区,恵比須町,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
141020250,2,横浜市神奈川区,宝町,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
141020260,2,横浜市神奈川区,西大口,0,,,1418,25,343,334,204,132,15,3,126,38,61,86,51
141020270,2,横浜市神奈川区,大口仲町,0,,,1933,28,422,437,296,216,34,4,161,43,69,164,59
141020280,2,横浜市神奈川区,大口通,0,,,2364,26,531,547,370,280,23,1,179,79,87,155,86
141020290,2,横浜市神奈川区,七島町,0,,,1248,15,298,269,153,160,25,5,110,33,45,84,51
141020300,2,横浜市神奈川区,白幡町,0,,,247,2,61,53,44,40,6,-,12,3,11,8,7
141020310,2,横浜市神奈川区,白幡東町,0,,,675,10,168,179,87,62,7,2,46,20,20,54,20
141020320,2,横浜市神奈川区,白幡西町,0,,,880,20,257,207,113,89,10,-,57,19,23,61,24
141020330,2,横浜市神奈川区,白幡南町,0,,,1027,32,224,277,150,120,15,1,72,27,26,57,26
141020340,2,横浜市神奈川区,白幡上町,0,,,1167,25,312,335,175,132,22,1,62,13,17,49,24
141020350,2,横浜市神奈川区,白幡仲町,0,,,1075,11,239,253,160,144,23,2,72,28,37,69,37
141020360,2,横浜市神奈川区,白幡向町,0,,,1345,25,339,348,235,129,16,3,70,40,40,67,33
141020370,2,横浜市神奈川区,浦島丘,0,,,707,17,157,198,103,68,11,1,42,17,19,43,31
141020380,2,横浜市神奈川区,鳥越,0,,,363,7,89,123,45,35,4,1,15,7,3,21,13
141020390,2,横浜市神奈川区,立町,0,,,419,7,118,130,46,35,1,-,29,4,12,25,12
141020400,2,横浜市神奈川区,富家町,0,,,677,12,207,195,82,29,4,-,34,12,24,20,58
141020410,3,横浜市神奈川区,西神奈川,0,,,2423,47,648,709,359,237,25,1,142,43,45,84,83
14102041001,4,横浜市神奈川区,西神奈川一丁目,0,,,1460,28,395,422,212,124,16,1,98,24,23,52,65
14102041002,4,横浜市神奈川区,西神奈川二丁目,0,,,440,5,125,149,65,45,2,-,14,9,10,10,6
14102041003,4,横浜市神奈川区,西神奈川三丁目,0,,,523,14,128,138,82,68,7,-,30,10,12,22,12
141020440,2,横浜市神奈川区,二ツ谷町,0,,,470,8,116,114,70,54,10,2,24,13,10,25,24
141020450,2,横浜市神奈川区,台町,0,,,1219,43,400,373,183,87,4,3,38,8,13,31,36
141020460,3,横浜市神奈川区,鶴屋町,0,,,314,9,104,78,45,27,-,-,17,2,6,8,18
14102046001,4,横浜市神奈川区,鶴屋町一丁目,0,,,51,2,20,14,9,2,-,-,1,1,1,-,1
14102046002,4,横浜市神奈川区,鶴屋町二丁目,0,,,148,3,46,43,19,18,-,-,9,-,4,4,2
14102046003,4,横浜市神奈川区,鶴屋町三丁目,0,,,115,4,38,21,17,7,-,-,7,1,1,4,15
141020490,2,横浜市神奈川区,金港町,0,,,736,56,274,239,87,32,2,-,14,9,8,7,8
141020500,2,横浜市神奈川区,幸ケ谷,0,,,395,5,107,107,48,44,4,-,23,11,8,27,11
141020510,2,横浜市神奈川区,亀住町,0,,,253,3,49,71,23,24,1,4,22,13,14,21,8
141020520,2,横浜市神奈川区,栄町,0,,,2673,111,887,781,404,167,17,2,117,45,29,66,47
141020530,2,横浜市神奈川区,山内町,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
141020540,2,横浜市神奈川区,星野町,0,,,425,23,125,141,67,29,3,-,11,3,7,12,4
141020550,3,横浜市神奈川区,新浦島町,0,,,1221,25,299,399,181,81,12,1,81,24,23,83,12
14102055001,4,横浜市神奈川区,新浦島町一丁目,0,,,583,13,146,185,84,35,7,-,41,11,10,42,9
14102055002,4,横浜市神奈川区,新浦島町二丁目,0,,,638,12,153,214,97,46,5,1,40,13,13,41,3
141020570,2,横浜市神奈川区,出田町,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
141020580,2,横浜市神奈川区,鈴繁町,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
141020590,3,横浜市神奈川区,橋本町,0,,,1050,37,293,357,136,84,17,1,53,16,12,30,14
14102059001,4,横浜市神奈川区,橋本町一丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
14102059002,4,横浜市神奈川区,橋本町二丁目,0,,,1050,37,293,357,136,84,17,1,53,16,12,30,14
14102059003,4,横浜市神奈川区,橋本町三丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
141020610,2,横浜市神奈川区,瑞穂町,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
141020620,3,横浜市神奈川区,千若町,1,,062001;062002,16,-,4,4,-,1,-,-,-,4,2,-,1
14102062001,4,横浜市神奈川区,千若町一丁目,2,620,,X,X,X,X,X,X,X,X,X,X,X,X,X
14102062002,4,横浜市神奈川区,千若町二丁目,2,620,,X,X,X,X,X,X,X,X,X,X,X,X,X
14102062003,4,横浜市神奈川区,千若町三丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
141020650,2,横浜市神奈川区,大野町,0,,,478,16,148,177,66,22,6,-,26,6,1,4,6
141020660,2,横浜市神奈川区,桐畑,0,,,380,10,128,115,42,33,4,-,13,7,9,13,6
141020670,2,横浜市神奈川区,高島台,0,,,1452,37,479,449,202,86,13,2,74,22,23,36,29
141020680,3,横浜市神奈川区,上反町,0,,,585,11,163,150,83,71,12,-,28,8,8,31,20
14102068001,4,横浜市神奈川区,上反町一丁目,0,,,278,6,65,77,40,29,7,-,17,7,7,15,8
14102068002,4,横浜市神奈川区,上反町二丁目,0,,,307,5,98,73,43,42,5,-,11,1,1,16,12
141020700,2,横浜市神奈川区,沢渡,0,,,698,27,212,194,108,55,13,1,30,10,14,20,14
141020710,2,横浜市神奈川区,松ケ丘,0,,,1112,47,306,343,162,80,15,1,42,36,22,31,27
141020720,2,横浜市神奈川区,泉町,0,,,330,13,84,102,53,28,2,-,14,8,6,16,4
141020730,3,横浜市神奈川区,反町,0,,,1556,25,438,461,215,159,14,4,101,18,32,56,33
14102073001,4,横浜市神奈川区,反町一丁目,0,,,666,4,181,219,94,56,6,2,41,6,13,28,16
14102073002,4,横浜市神奈川区,反町二丁目,0,,,298,4,79,73,32,42,4,-,30,9,8,11,6
14102073003,4,横浜市神奈川区,反町三丁目,0,,,259,3,93,67,37,29,3,1,12,1,4,5,4
14102073004,4,横浜市神奈川区,反町四丁目,0,,,333,14,85,102,52,32,1,1,18,2,7,12,7
141020770,3,横浜市神奈川区,松本町,0,,,1474,21,377,407,236,166,20,2,82,40,27,54,42
14102077001,4,横浜市神奈川区,松本町一丁目,0,,,330,8,83,92,59,28,7,-,19,10,5,13,6
14102077002,4,横浜市神奈川区,松本町二丁目,0,,,271,2,88,79,33,27,4,-,13,3,2,13,7
14102077003,4,横浜市神奈川区,松本町三丁目,0,,,373,7,85,109,62,38,3,1,20,15,11,9,13
14102077004,4,横浜市神奈川区,松本町四丁目,0,,,220,2,59,46,37,30,4,1,15,5,2,10,9
14102077005,4,横浜市神奈川区,松本町五丁目,0,,,199,2,47,60,35,24,2,-,13,4,4,3,5
14102077006,4,横浜市神奈川区,松本町六丁目,0,,,81,-,15,21,10,19,-,-,2,3,3,6,2
141020830,2,横浜市神奈川区,栗田谷,0,,,1338,33,375,355,186,161,16,1,67,15,25,74,30
141020840,2,横浜市神奈川区,旭ケ丘,0,,,713,29,178,217,115,65,8,1,36,7,9,39,9
141020850,2,横浜市神奈川区,広台太田町,0,,,413,5,127,114,57,33,3,1,30,6,7,14,16
141020860,2,横浜市神奈川区,三ツ沢東町,0,,,688,19,169,181,98,75,6,1,37,8,17,49,28
141020870,2,横浜市神奈川区,三ツ沢西町,0,,,575,14,131,133,105,72,7,1,34,19,20,31,8
141020880,2,横浜市神奈川区,三ツ沢南町,0,,,960,25,268,250,125,95,17,3,65,15,29,49,19
141020890,2,横浜市神奈川区,三ツ沢上町,0,,,1451,34,391,356,240,154,20,-,67,33,52,62,42
141020900,2,横浜市神奈川区,三ツ沢中町,0,,,1404,35,310,322,231,201,25,4,58,38,34,102,44
141020910,2,横浜市神奈川区,三ツ沢下町,0,,,2093,61,527,605,322,205,18,2,129,34,49,110,31
141020920,2,横浜市神奈川区,二本榎,0,,,470,11,121,127,88,46,6,-,24,5,5,20,17
141020930,2,横浜市神奈川区,中丸,0,,,366,6,64,72,67,75,7,4,25,7,2,27,10
141020940,2,横浜市神奈川区,斎藤分町,0,,,1614,37,403,454,222,207,22,2,102,29,37,75,24
141020950,2,横浜市神奈川区,平川町,0,,,1061,23,288,279,173,87,15,3,58,15,28,58,34
141020960,2,横浜市神奈川区,白楽,0,,,947,27,250,251,148,101,4,2,58,19,11,46,30
141020970,3,横浜市神奈川区,六角橋,0,,,6592,103,1515,1693,1052,853,118,10,441,149,152,369,137
14102097001,4,横浜市神奈川区,六角橋一丁目,0,,,1011,18,281,297,157,108,11,1,47,15,21,33,22
14102097002,4,横浜市神奈川区,六角橋二丁目,0,,,1234,14,257,341,204,158,12,2,78,42,19,77,30
14102097003,4,横浜市神奈川区,六角橋三丁目,0,,,532,10,105,120,79,78,13,-,39,9,12,50,17
14102097004,4,横浜市神奈川区,六角橋四丁目,0,,,888,14,167,195,140,157,21,-,80,22,27,49,16
14102097005,4,横浜市神奈川区,六角橋五丁目,0,,,1293,26,310,308,217,161,36,2,69,32,25,81,26
14102097006,4,横浜市神奈川区,六角橋六丁目,0,,,1634,21,395,432,255,191,25,5,128,29,48,79,26
141021030,3,横浜市神奈川区,神大寺,0,,,6147,116,1304,1436,960,720,92,43,485,236,176,429,150
14102103001,4,横浜市神奈川区,神大寺一丁目,0,,,1577,27,304,384,268,194,28,1,127,58,48,93,45
14102103002,4,横浜市神奈川区,神大寺二丁目,0,,,2209,36,452,451,292,291,44,21,200,98,57,197,70
14102103003,4,横浜市神奈川区,神大寺三丁目,0,,,1257,34,279,304,209,133,9,11,94,53,41,70,20
14102103004,4,横浜市神奈川区,神大寺四丁目,0,,,1104,19,269,297,191,102,11,10,64,27,30,69,15
141021080,3,横浜市神奈川区,片倉,0,,,6340,152,1536,1578,1009,623,81,48,437,176,218,333,149
14102108001,4,横浜市神奈川区,片倉一丁目,0,,,1921,34,452,474,311,208,24,10,141,66,57,115,29
14102108002,4,横浜市神奈川区,片倉二丁目,0,,,1495,50,415,392,236,111,18,7,94,40,45,58,29
14102108003,4,横浜市神奈川区,片倉三丁目,0,,,340,9,80,65,54,24,4,20,27,9,12,23,13
14102108004,4,横浜市神奈川区,片倉四丁目,0,,,652,18,134,145,94,83,9,2,50,19,32,55,11
14102108005,4,横浜市神奈川区,片倉五丁目,0,,,1932,41,455,502,314,197,26,9,125,42,72,82,67
141021090,2,横浜市神奈川区,三枚町,0,,,2473,43,500,516,338,283,37,21,234,142,119,186,54
141021100,3,横浜市神奈川区,菅田町,0,,,6811,104,970,1171,833,980,93,128,721,453,410,700,248
14102110001,4,横浜市神奈川区,菅田町,0,,,5688,74,763,937,713,844,74,92,611,410,343,613,214
14102110002,4,横浜市神奈川区,菅田町,0,,,1123,30,207,234,120,136,19,36,110,43,67,87,34
141021111,3,横浜市神奈川区,羽沢南,0,,,3076,43,588,626,435,406,54,38,241,144,184,237,80
14102111101,4,横浜市神奈川区,羽沢南一丁目,0,,,994,14,195,187,130,156,17,10,72,43,56,85,29
14102111102,4,横浜市神奈川区,羽沢南二丁目,0,,,1101,17,217,229,152,132,20,13,96,48,69,87,21
14102111103,4,横浜市神奈川区,羽沢南三丁目,0,,,658,8,122,141,99,78,9,13,44,37,40,44,23
14102111104,4,横浜市神奈川区,羽沢南四丁目,0,,,323,4,54,69,54,40,8,2,29,16,19,21,7
141021112,3,横浜市神奈川区,羽沢町,0,,,3138,42,391,545,403,461,38,130,299,218,218,287,106
14102111201,4,横浜市神奈川区,羽沢町,0,,,269,1,25,50,32,44,2,27,20,18,14,20,16
14102111202,4,横浜市神奈川区,羽沢町,0,,,2869,41,366,495,371,417,36,103,279,200,204,267,90
141021120,3,横浜市神奈川区,神奈川,0,,,1055,11,296,246,143,88,12,-,84,35,33,63,44
14102112001,4,横浜市神奈川区,神奈川一丁目,0,,,253,4,38,59,45,27,5,-,27,16,10,18,4
14102112002,4,横浜市神奈川区,神奈川二丁目,0,,,802,7,258,187,98,61,7,-,57,19,23,45,40
141021140,2,横浜市神奈川区,神奈川本町,0,,,476,9,136,131,68,35,8,-,43,8,7,25,6
141021150,3,横浜市神奈川区,東神奈川,0,,,1627,23,429,501,244,118,16,3,93,48,37,77,38
14102115001,4,横浜市神奈川区,東神奈川一丁目,0,,,625,14,187,206,97,32,3,2,21,11,6,20,26
14102115002,4,横浜市神奈川区,東神奈川二丁目,0,,,1002,9,242,295,147,86,13,1,72,37,31,57,12
141021170,2,横浜市神奈川区,新町,0,,,560,4,138,150,71,54,8,-,28,16,17,40,34
141021180,2,横浜市神奈川区,浦島町,0,,,607,14,121,122,80,76,14,3,50,27,24,55,21
141021190,2,横浜市神奈川区,青木町,0,,,894,13,265,266,151,48,7,-,47,7,17,24,49
141021200,2,横浜市神奈川区,公有水面,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
14103,1,横浜市西区,,0,,,50936,1441,13613,14051,7173,5069,731,52,2829,1006,1258,2201,1512
141030010,3,横浜市西区,桜木町,0,,,888,13,297,263,124,61,4,-,48,9,13,21,35
14103001004,4,横浜市西区,桜木町四丁目,0,,,320,7,104,103,44,25,3,-,15,2,3,6,8
14103001005,4,横浜市西区,桜木町五丁目,0,,,92,1,28,33,13,4,1,-,4,3,1,3,1
14103001006,4,横浜市西区,桜木町六丁目,0,,,57,-,26,19,7,1,-,-,1,-,-,-,3
14103001007,4,横浜市西区,桜木町七丁目,0,,,419,5,139,108,60,31,-,-,28,4,9,12,23
141030050,3,横浜市西区,花咲町,0,,,1264,26,431,413,176,84,11,1,42,20,15,19,26
14103005004,4,横浜市西区,花咲町四丁目,0,,,503,7,154,158,70,46,8,1,21,10,3,13,12
14103005005,4,横浜市西区,花咲町五丁目,0,,,333,8,131,98,47,20,-,-,9,5,7,2,6
14103005006,4,横浜市西区,花咲町六丁目,0,,,353,10,121,130,51,15,2,-,7,3,4,2,8
14103005007,4,横浜市西区,花咲町七丁目,0,,,75,1,25,27,8,3,1,-,5,2,1,2,-
141030090,2,横浜市西区,紅葉ケ丘,0,,,504,33,173,168,61,22,7,-,16,6,3,9,6
141030100,2,横浜市西区,宮崎町,0,,,504,58,180,129,57,37,4,-,9,5,1,9,15
141030110,2,横浜市西区,老松町,0,,,798,25,174,260,106,73,24,-,31,21,11,31,42
141030120,2,横浜市西区,東ケ丘,0,,,564,21,138,128,79,73,33,2,26,14,9,27,14
141030130,2,横浜市西区,赤門町,0,,,160,4,29,25,26,25,8,-,9,7,7,16,4
141030140,2,横浜市西区,霞ケ丘,0,,,862,14,195,220,104,106,15,3,54,31,27,62,31
141030150,3,横浜市西区,西戸部町,0,,,3136,63,690,758,413,407,82,5,205,100,109,204,100
14103015001,4,横浜市西区,西戸部町一丁目,0,,,968,25,215,215,133,139,19,1,70,29,31,62,29
14103015002,4,横浜市西区,西戸部町二丁目,0,,,1572,20,342,405,196,198,57,2,85,57,48,112,50
14103015003,4,横浜市西区,西戸部町三丁目,0,,,596,18,133,138,84,70,6,2,50,14,30,30,21
141030180,3,横浜市西区,伊勢町,0,,,1398,30,391,418,223,117,14,2,72,22,27,55,27
14103018001,4,横浜市西区,伊勢町一丁目,0,,,383,10,84,104,59,39,5,1,23,8,16,21,13
14103018002,4,横浜市西区,伊勢町二丁目,0,,,260,5,59,76,51,28,4,-,12,1,3,15,6
14103018003,4,横浜市西区,伊勢町三丁目,0,,,755,15,248,238,113,50,5,1,37,13,8,19,8
141030210,2,横浜市西区,御所山町,0,,,414,12,104,97,60,43,7,1,28,13,14,31,4
141030220,2,横浜市西区,戸部本町,0,,,1838,32,470,506,246,157,26,-,139,47,77,75,63
141030230,3,横浜市西区,中央,0,,,3961,85,980,1059,590,436,53,3,266,87,112,188,102
14103023001,4,横浜市西区,中央一丁目,0,,,2000,35,508,562,302,189,26,2,145,44,49,91,47
14103023002,4,横浜市西区,中央二丁目,0,,,1961,50,472,497,288,247,27,1,121,43,63,97,55
141030250,3,横浜市西区,戸部町,0,,,2093,41,566,553,323,216,30,4,134,42,38,101,45
14103025001,4,横浜市西区,戸部町一丁目,0,,,153,1,61,38,20,14,1,-,9,2,2,3,2
14103025002,4,横浜市西区,戸部町二丁目,0,,,218,2,61,52,31,23,3,-,13,5,2,15,11
14103025003,4,横浜市西区,戸部町三丁目,0,,,402,12,101,90,64,39,8,3,28,15,12,23,7
14103025004,4,横浜市西区,戸部町四丁目,0,,,359,5,100,81,58,39,6,-,29,8,8,17,8
14103025005,4,横浜市西区,戸部町五丁目,0,,,363,9,85,103,46,56,4,1,20,5,5,17,12
14103025006,4,横浜市西区,戸部町六丁目,0,,,197,5,40,68,31,19,6,-,11,2,3,10,2
14103025007,4,横浜市西区,戸部町七丁目,0,,,401,7,118,121,73,26,2,-,24,5,6,16,3
141030320,3,横浜市西区,高島,0,,,820,45,297,236,107,61,4,-,25,7,6,10,22
14103032001,4,横浜市西区,高島一丁目,0,,,39,1,16,5,7,3,-,-,5,-,1,1,-
14103032002,4,横浜市西区,高島二丁目,0,,,781,44,281,231,100,58,4,-,20,7,5,9,22
